Row Labels,Hour,Date-Hour,Month,Year,Sum/Win,WeekNumber,Weeday,Prior Period Temp C,Avg Temp C,Winter HDD (51 Base),Summer CDD (51 Base),Max Temp C,Dew C,Humidity,Visibility (km),Wind Dir,Wind Speed (km/h),Gust Speed (km/h),Precip (mm),Events,Conditions,Max kW
26/6/2014,10,6/26/2014-10,6,2014,1,26,4,28,28,0,1.3,28,21,65,16.1,SSE,13,N/A,N/A,N/A,Clear,364
26/6/2014,11,6/26/2014-11,6,2014,1,26,4,28,28,0,1.3,28,21,65,16.1,SSE,11.1,N/A,N/A,N/A,Clear,368
26/6/2014,12,6/26/2014-12,6,2014,1,26,4,29,30,0,1.5,31,21,60,16.1,SSE,13,N/A,N/A,N/A,Clear,377
26/6/2014,13,6/26/2014-13,6,2014,1,26,4,30,29,0,1.4,30,21,61,16.1,SSE,7.4,N/A,N/A,N/A,Mostly Cloudy,351
26/6/2014,14,6/26/2014-14,6,2014,1,26,4,30,30,0,1.5,30,20,55,16.1,SE,14.8,N/A,N/A,N/A,Clear,345
26/6/2014,15,6/26/2014-15,6,2014,1,26,4,30,31,0,1.5,31,21,55,16.1,SE,11.1,N/A,N/A,N/A,Scattered Clouds,355
26/6/2014,16,6/26/2014-16,6,2014,1,26,4,31,30,0,1.5,31,22,62,16.1,East,13,N/A,N/A,N/A,Scattered Clouds,366
26/6/2014,17,6/26/2014-17,6,2014,1,26,4,29,29,0,1.4,30,22,63,16.1,SE,13,N/A,N/A,N/A,Scattered Clouds,345
26/6/2014,18,6/26/2014-18,6,2014,1,26,4,29,29,0,1.3,29,21,64,16.1,ESE,11.1,N/A,N/A,N/A,Clear,338
26/6/2014,19,6/26/2014-19,6,2014,1,26,4,28,26,0,1.2,28,22,78,16.1,ESE,13,N/A,N/A,N/A,Scattered Clouds,363
26/6/2014,20,6/26/2014-20,6,2014,1,26,4,24,24,0,1,24,22,89,16.1,SE,9.3,N/A,0.5,N/A,Mostly Cloudy,267
26/6/2014,21,6/26/2014-21,6,2014,1,26,4,24,24,0,1,24,22,89,16.1,SE,9.3,N/A,N/A,N/A,Clear,108
26/6/2014,22,6/26/2014-22,6,2014,1,26,4,23,23,0,0.9,23,21,88,16.1,SE,11.1,N/A,N/A,N/A,Clear,51
26/6/2014,23,6/26/2014-23,6,2014,1,26,4,23,23,0,0.9,23,21,88,16.1,SE,13,N/A,N/A,N/A,Clear,52
27/6/2014,0,6/27/2014-0,6,2014,1,26,5,23,23,0,0.9,23,21,88,16.1,SE,13,N/A,N/A,N/A,Clear,50
27/6/2014,1,6/27/2014-1,6,2014,1,26,5,23,23,0,0.9,23,21,88,16.1,SSE,9.3,N/A,N/A,N/A,Clear,53
27/6/2014,2,6/27/2014-2,6,2014,1,26,5,23,23,0,0.9,23,21,88,16.1,SE,7.4,N/A,N/A,N/A,Clear,42
27/6/2014,3,6/27/2014-3,6,2014,1,26,5,22,22,0,0.9,22,21,94,16.1,SSE,13,N/A,N/A,N/A,Clear,44
27/6/2014,4,6/27/2014-4,6,2014,1,26,5,22,22,0,0.9,22,21,94,16.1,SSE,13,N/A,N/A,N/A,Clear,83
27/6/2014,5,6/27/2014-5,6,2014,1,26,5,22,22,0,0.9,22,21,94,16.1,South,11.1,N/A,N/A,N/A,Clear,128
27/6/2014,6,6/27/2014-6,6,2014,1,26,5,22,22,0,0.9,23,21,92,16.1,South,7.4,N/A,N/A,N/A,Clear,223
27/6/2014,7,6/27/2014-7,6,2014,1,26,5,23,23,0,0.9,23,22,94,16.1,SE,14.8,N/A,N/A,N/A,Clear,236
27/6/2014,8,6/27/2014-8,6,2014,1,26,5,24,25,0,1.1,26,22,85,16.1,South,14.8,N/A,N/A,N/A,Clear,303
27/6/2014,9,6/27/2014-9,6,2014,1,26,5,26,26,0,1.2,27,22,77,16.1,SSE,14.8,N/A,N/A,N/A,Clear,340
27/6/2014,10,6/27/2014-10,6,2014,1,26,5,27,28,0,1.3,28,22,71,16.1,SSE,13,N/A,N/A,N/A,Clear,357
27/6/2014,11,6/27/2014-11,6,2014,1,26,5,28,29,0,1.4,29,22,67,16.1,SSE,14.8,N/A,N/A,N/A,Clear,348
27/6/2014,12,6/27/2014-12,6,2014,1,26,5,29,29,0,1.4,30,22,65,16.1,SSE,16.7,25.9,N/A,N/A,Clear,378
27/6/2014,13,6/27/2014-13,6,2014,1,26,5,30,30,0,1.5,30,22,62,16.1,South,18.5,25.9,N/A,N/A,Clear,385
27/6/2014,14,6/27/2014-14,6,2014,1,26,5,30,31,0,1.5,31,22,59,16.1,South,20.4,N/A,N/A,N/A,Scattered Clouds,368
27/6/2014,15,6/27/2014-15,6,2014,1,26,5,31,31,0,1.5,31,22,59,16.1,South,14.8,N/A,N/A,N/A,Scattered Clouds,376
27/6/2014,16,6/27/2014-16,6,2014,1,26,5,30,30,0,1.5,31,22,62,16.1,SSE,14.8,N/A,N/A,N/A,Scattered Clouds,391
27/6/2014,17,6/27/2014-17,6,2014,1,26,5,31,30,0,1.5,31,22,61,16.1,SE,14.8,N/A,N/A,N/A,Clear,369
27/6/2014,18,6/27/2014-18,6,2014,1,26,5,29,29,0,1.4,29,23,69,16.1,SE,7.4,N/A,N/A,N/A,Clear,330
27/6/2014,19,6/27/2014-19,6,2014,1,26,5,29,28,0,1.3,29,22,71,16.1,SSE,20.4,31.5,N/A,N/A,Scattered Clouds,363
27/6/2014,20,6/27/2014-20,6,2014,1,26,5,27,26,0,1.2,27,22,75,16.1,SSE,14.8,33.3,N/A,N/A,Clear,323
27/6/2014,21,6/27/2014-21,6,2014,1,26,5,25,24,0,1,25,21,83,16.1,South,9.3,N/A,N/A,N/A,Clear,108
27/6/2014,22,6/27/2014-22,6,2014,1,26,5,24,24,0,1,24,21,87,16.1,SSE,11.1,N/A,N/A,N/A,Clear,50
27/6/2014,23,6/27/2014-23,6,2014,1,26,5,23,23,0,0.9,23,22,92,16.1,SSE,11.1,N/A,N/A,N/A,Clear,51
28/6/2014,0,6/28/2014-0,6,2014,1,26,6,23,23,0,0.9,23,22,94,16.1,Calm,Calm,N/A,N/A,N/A,Clear,49
28/6/2014,1,6/28/2014-1,6,2014,1,26,6,23,23,0,0.9,23,22,94,16.1,SE,14.8,N/A,N/A,N/A,Clear,50
28/6/2014,2,6/28/2014-2,6,2014,1,26,6,23,23,0,0.9,23,22,94,16.1,SE,11.1,N/A,N/A,N/A,Scattered Clouds,37
28/6/2014,3,6/28/2014-3,6,2014,1,26,6,23,23,0,0.9,23,22,94,16.1,South,11.1,N/A,N/A,N/A,Mostly Cloudy,43
28/6/2014,4,6/28/2014-4,6,2014,1,26,6,23,23,0,0.9,23,22,94,11.3,SSE,9.3,N/A,N/A,N/A,Mostly Cloudy,96
28/6/2014,5,6/28/2014-5,6,2014,1,26,6,23,23,0,0.9,23,22,94,16.1,SSE,9.3,N/A,N/A,N/A,Scattered Clouds,125
28/6/2014,6,6/28/2014-6,6,2014,1,26,6,23,23,0,0.9,23,22,94,16.1,South,9.3,N/A,N/A,N/A,Overcast,216
28/6/2014,7,6/28/2014-7,6,2014,1,26,6,23,24,0,1,24,22,91,16.1,South,13,N/A,N/A,N/A,Overcast,222
28/6/2014,8,6/28/2014-8,6,2014,1,26,6,24,25,0,1.1,25,23,89,16.1,South,14.8,N/A,N/A,N/A,Overcast,314
28/6/2014,9,6/28/2014-9,6,2014,1,26,6,25,26,0,1.1,26,23,85,16.1,South,16.7,N/A,N/A,N/A,Overcast,354
28/6/2014,10,6/28/2014-10,6,2014,1,26,6,26,26,0,1.2,26,23,83,16.1,SSE,14.8,N/A,N/A,N/A,Overcast,337
28/6/2014,11,6/28/2014-11,6,2014,1,26,6,27,27,0,1.2,27,23,77,16.1,South,14.8,N/A,N/A,N/A,Overcast,360
28/6/2014,12,6/28/2014-12,6,2014,1,26,6,27,28,0,1.3,28,23,76,16.1,SSE,18.5,27.8,N/A,N/A,Overcast,351
28/6/2014,13,6/28/2014-13,6,2014,1,26,6,28,28,0,1.3,28,24,77,16.1,South,20.4,25.9,N/A,N/A,Mostly Cloudy,352
28/6/2014,14,6/28/2014-14,6,2014,1,26,6,29,29,0,1.4,30,24,73,16.1,SSE,20.4,N/A,N/A,N/A,Scattered Clouds,353
28/6/2014,15,6/28/2014-15,6,2014,1,26,6,27,26,0,1.1,28,23,87,16.1,South,16.7,25.9,N/A,Rain ,Light Rain,341
28/6/2014,16,6/28/2014-16,6,2014,1,26,6,24,25,0,1.1,26,23,89,16.1,South,9.3,N/A,N/A,N/A,Mostly Cloudy,359
28/6/2014,17,6/28/2014-17,6,2014,1,26,6,25,25,0,1.1,26,23,90,1.2,South,18.5,N/A,N/A,N/A,Haze,348
28/6/2014,18,6/28/2014-18,6,2014,1,26,6,24,24,0,1,24,22,91,16.1,South,13,N/A,N/A,N/A,Clear,336
28/6/2014,19,6/28/2014-19,6,2014,1,26,6,24,24,0,1,24,22,89,16.1,South,14.8,N/A,N/A,Rain ,Light Rain,352
28/6/2014,20,6/28/2014-20,6,2014,1,26,6,24,24,0,1,24,22,89,16.1,Calm,Calm,N/A,N/A,N/A,Clear,309
28/6/2014,21,6/28/2014-21,6,2014,1,26,6,24,24,0,1,24,22,91,16.1,ESE,5.6,N/A,N/A,N/A,Overcast,105
28/6/2014,22,6/28/2014-22,6,2014,1,26,6,23,23,0,0.9,24,21,92,16.1,SSW,27.8,38.9,0.5,Rain ,Light Rain,37
28/6/2014,23,6/28/2014-23,6,2014,1,26,6,21,21,0,0.8,21,21,100,16.1,SW,13,N/A,0.3,Rain ,Light Rain,36
29/6/2014,0,6/29/2014-0,6,2014,1,26,7,21,21,0,0.8,21,20,96,16.1,SW,11.1,N/A,N/A,N/A,Mostly Cloudy,51
29/6/2014,1,6/29/2014-1,6,2014,1,26,7,21,21,0,0.8,21,20,94,16.1,SW,13,N/A,N/A,N/A,Mostly Cloudy,36
29/6/2014,2,6/29/2014-2,6,2014,1,26,7,21,21,0,0.8,21,20,94,16.1,WSW,13,N/A,N/A,N/A,Overcast,37
29/6/2014,3,6/29/2014-3,6,2014,1,26,7,21,21,0,0.8,21,20,94,16.1,SW,14.8,N/A,N/A,N/A,Overcast,47
29/6/2014,4,6/29/2014-4,6,2014,1,26,7,21,21,0,0.8,21,20,94,16.1,WSW,5.6,N/A,N/A,N/A,Overcast,94
29/6/2014,5,6/29/2014-5,6,2014,1,26,7,21,21,0,0.8,21,20,94,16.1,SSW,5.6,N/A,N/A,N/A,Overcast,113
29/6/2014,6,6/29/2014-6,6,2014,1,26,7,21,21,0,0.8,21,20,94,11.3,South,14.8,N/A,N/A,N/A,Overcast,150
29/6/2014,7,6/29/2014-7,6,2014,1,26,7,21,21,0,0.8,22,20,92,16.1,SSW,13,N/A,N/A,N/A,Overcast,174
29/6/2014,8,6/29/2014-8,6,2014,1,26,7,22,23,0,0.9,23,21,90,16.1,SSW,16.7,N/A,N/A,N/A,Overcast,335
29/6/2014,9,6/29/2014-9,6,2014,1,26,7,24,24,0,1,24,21,85,16.1,SSW,14.8,N/A,N/A,N/A,Mostly Cloudy,346
29/6/2014,10,6/29/2014-10,6,2014,1,26,7,25,26,0,1.2,27,22,78,16.1,South,13,N/A,N/A,N/A,Scattered Clouds,341
29/6/2014,11,6/29/2014-11,6,2014,1,26,7,27,27,0,1.2,27,23,79,16.1,South,13,N/A,N/A,N/A,Scattered Clouds,367
29/6/2014,12,6/29/2014-12,6,2014,1,26,7,28,28,0,1.3,28,24,77,16.1,SSW,13,N/A,N/A,N/A,Scattered Clouds,344
29/6/2014,13,6/29/2014-13,6,2014,1,26,7,28,28,0,1.3,28,24,79,16.1,South,13,N/A,N/A,N/A,Scattered Clouds,359
29/6/2014,14,6/29/2014-14,6,2014,1,26,7,29,29,0,1.4,29,24,74,16.1,South,13,N/A,N/A,N/A,Scattered Clouds,357
29/6/2014,15,6/29/2014-15,6,2014,1,26,7,29,29,0,1.4,30,24,73,16.1,South,16.7,N/A,N/A,N/A,Clear,354
29/6/2014,16,6/29/2014-16,6,2014,1,26,7,30,30,0,1.5,31,24,69,16.1,South,13,N/A,N/A,N/A,Scattered Clouds,352
29/6/2014,17,6/29/2014-17,6,2014,1,26,7,31,31,0,1.5,31,25,71,16.1,SSE,13,27.8,N/A,N/A,Clear,359
29/6/2014,18,6/29/2014-18,6,2014,1,26,7,30,30,0,1.4,30,25,76,16.1,South,14.8,N/A,N/A,N/A,Mostly Cloudy,369
29/6/2014,19,6/29/2014-19,6,2014,1,26,7,29,29,0,1.4,29,25,81,16.1,South,14.8,N/A,N/A,N/A,Clear,390
29/6/2014,20,6/29/2014-20,6,2014,1,26,7,28,28,0,1.3,28,24,81,16.1,South,16.7,N/A,N/A,N/A,Clear,251
29/6/2014,21,6/29/2014-21,6,2014,1,26,7,28,27,0,1.2,27,24,84,16.1,South,13,N/A,N/A,N/A,Clear,107
29/6/2014,22,6/29/2014-22,6,2014,1,26,7,27,26,0,1.2,27,24,87,16.1,South,13,N/A,N/A,N/A,Clear,52
29/6/2014,23,6/29/2014-23,6,2014,1,26,7,26,26,0,1.2,26,24,89,16.1,South,16.7,N/A,N/A,N/A,Clear,51
30/6/2014,0,6/30/2014-0,6,2014,1,27,1,26,26,0,1.2,26,24,89,16.1,South,25.9,38.9,N/A,Rain ,Light Rain,52
30/6/2014,1,6/30/2014-1,6,2014,1,27,1,26,26,0,1.2,26,24,89,16.1,South,22.2,31.5,N/A,N/A,Mostly Cloudy,50
30/6/2014,2,6/30/2014-2,6,2014,1,27,1,26,26,0,1.2,26,24,89,16.1,South,16.7,N/A,N/A,N/A,Scattered Clouds,53
30/6/2014,3,6/30/2014-3,6,2014,1,27,1,26,26,0,1.2,26,24,89,16.1,SSW,13,N/A,N/A,N/A,Overcast,62
30/6/2014,4,6/30/2014-4,6,2014,1,27,1,26,26,0,1.2,26,24,89,16.1,South,13,N/A,N/A,N/A,Mostly Cloudy,106
30/6/2014,5,6/30/2014-5,6,2014,1,27,1,25,25,0,1.1,26,24,92,16.1,SSW,16.7,N/A,N/A,N/A,Clear,167
30/6/2014,6,6/30/2014-6,6,2014,1,27,1,26,26,0,1.2,26,24,89,11.3,SSW,16.7,N/A,N/A,N/A,Scattered Clouds,227
30/6/2014,7,6/30/2014-7,6,2014,1,27,1,26,27,0,1.2,27,25,89,11.3,SSW,14.8,N/A,N/A,N/A,Clear,270
30/6/2014,8,6/30/2014-8,6,2014,1,27,1,27,28,0,1.3,29,25,86,11.3,SW,13,N/A,N/A,N/A,Scattered Clouds,296
30/6/2014,9,6/30/2014-9,6,2014,1,27,1,27,26,0,1.1,29,23,83,11.3,ESE,5.6,N/A,N/A,N/A,Clear,301
30/6/2014,10,6/30/2014-10,6,2014,1,27,1,24,25,0,1.1,27,20,74,16.1,East,16.7,29.6,N/A,N/A,Overcast,377
30/6/2014,11,6/30/2014-11,6,2014,1,27,1,28,28,0,1.3,29,23,72,16.1,ESE,20.4,25.9,N/A,N/A,Scattered Clouds,358
30/6/2014,12,6/30/2014-12,6,2014,1,27,1,29,30,0,1.4,30,25,74,11.3,SE,25.9,35.2,N/A,N/A,Clear,386
30/6/2014,13,6/30/2014-13,6,2014,1,27,1,31,31,0,1.5,31,26,75,16.1,SSE,22.2,31.5,N/A,N/A,Clear,383
30/6/2014,14,6/30/2014-14,6,2014,1,27,1,31,31,0,1.6,32,26,75,16.1,SSE,18.5,31.5,N/A,N/A,Mostly Cloudy,358
30/6/2014,15,6/30/2014-15,6,2014,1,27,1,31,31,0,1.5,31,26,75,16.1,South,27.8,35.2,N/A,N/A,Scattered Clouds,383
30/6/2014,16,6/30/2014-16,6,2014,1,27,1,31,31,0,1.5,31,26,75,11.3,South,20.4,31.5,N/A,N/A,Scattered Clouds,390
30/6/2014,17,6/30/2014-17,6,2014,1,27,1,31,31,0,1.5,31,26,76,11.3,South,13,27.8,N/A,N/A,Clear,335
30/6/2014,18,6/30/2014-18,6,2014,1,27,1,30,30,0,1.5,30,26,79,11.3,SSE,14.8,N/A,N/A,N/A,Clear,330
30/6/2014,19,6/30/2014-19,6,2014,1,27,1,31,31,0,1.5,31,26,75,11.3,South,20.4,37,N/A,N/A,Clear,311
30/6/2014,20,6/30/2014-20,6,2014,1,27,1,31,31,0,1.5,31,26,75,11.3,SSW,18.5,29.6,N/A,N/A,Scattered Clouds,347
30/6/2014,21,6/30/2014-21,6,2014,1,27,1,24,21,0,0.8,22,21,96,8,East,11.1,33.3,8.6,Rain ,Heavy Rain,92
30/6/2014,22,6/30/2014-22,6,2014,1,27,1,22,22,0,0.9,22,21,94,16.1,WSW,7.4,N/A,0.3,Rain ,Light Rain,36
30/6/2014,23,6/30/2014-23,6,2014,1,27,1,22,22,0,0.9,22,21,94,16.1,West,11.1,N/A,N/A,N/A,Mostly Cloudy,36
1/7/2014,0,7/1/2014-0,7,2014,1,27,2,21,21,0,0.8,21,21,100,16.1,Calm,Calm,N/A,N/A,N/A,Mostly Cloudy,36
1/7/2014,1,7/1/2014-1,7,2014,1,27,2,21,21,0,0.8,21,21,98,16.1,West,9.3,N/A,N/A,N/A,Overcast,36
1/7/2014,2,7/1/2014-2,7,2014,1,27,2,21,21,0,0.7,21,20,94,16.1,West,5.6,N/A,N/A,N/A,Scattered Clouds,37
1/7/2014,3,7/1/2014-3,7,2014,1,27,2,20,20,0,0.7,20,19,94,16.1,West,11.1,N/A,N/A,N/A,Clear,38
1/7/2014,5,7/1/2014-5,7,2014,1,27,2,19,19,0,0.6,19,18,94,16.1,SW,7.4,N/A,N/A,N/A,Clear,105
1/7/2014,6,7/1/2014-6,7,2014,1,27,2,19,20,0,0.7,20,18,88,16.1,West,5.6,N/A,N/A,N/A,Clear,136
1/7/2014,7,7/1/2014-7,7,2014,1,27,2,21,21,0,0.8,21,19,88,16.1,West,11.1,N/A,N/A,N/A,Clear,187
1/7/2014,8,7/1/2014-8,7,2014,1,27,2,21,22,0,0.9,23,19,83,16.1,SW,13,N/A,N/A,N/A,Clear,322
1/7/2014,9,7/1/2014-9,7,2014,1,27,2,23,23,0,1,24,18,73,16.1,WSW,11.1,N/A,N/A,N/A,Clear,347
1/7/2014,10,7/1/2014-10,7,2014,1,27,2,24,24,0,1,24,17,65,16.1,West,14.8,N/A,N/A,N/A,Clear,342
1/7/2014,11,7/1/2014-11,7,2014,1,27,2,25,26,0,1.2,26,17,58,16.1,West,20.4,N/A,N/A,N/A,Clear,351
1/7/2014,12,7/1/2014-12,7,2014,1,27,2,26,27,0,1.2,27,17,56,16.1,West,25.9,35.2,N/A,N/A,Clear,371
1/7/2014,13,7/1/2014-13,7,2014,1,27,2,27,27,0,1.2,27,17,55,16.1,WSW,20.4,33.3,N/A,N/A,Clear,373
1/7/2014,14,7/1/2014-14,7,2014,1,27,2,27,27,0,1.3,28,18,58,16.1,WSW,14.8,N/A,N/A,N/A,Clear,368
1/7/2014,15,7/1/2014-15,7,2014,1,27,2,28,27,0,1.3,28,18,57,16.1,WSW,16.7,33.3,N/A,N/A,Scattered Clouds,383
1/7/2014,16,7/1/2014-16,7,2014,1,27,2,27,27,0,1.2,27,18,58,16.1,WSW,18.5,N/A,N/A,N/A,Mostly Cloudy,394
1/7/2014,17,7/1/2014-17,7,2014,1,27,2,27,27,0,1.3,28,17,53,16.1,West,20.4,N/A,N/A,N/A,Scattered Clouds,372
1/7/2014,18,7/1/2014-18,7,2014,1,27,2,27,27,0,1.2,27,16,51,16.1,West,14.8,27.8,N/A,N/A,Scattered Clouds,350
1/7/2014,19,7/1/2014-19,7,2014,1,27,2,26,26,0,1.1,26,17,57,16.1,West,7.4,N/A,N/A,N/A,Clear,359
1/7/2014,20,7/1/2014-20,7,2014,1,27,2,24,24,0,1,24,17,66,16.1,Calm,Calm,N/A,N/A,N/A,Mostly Cloudy,283
1/7/2014,21,7/1/2014-21,7,2014,1,27,2,23,23,0,0.9,23,17,69,16.1,WNW,9.3,N/A,N/A,N/A,Mostly Cloudy,92
1/7/2014,22,7/1/2014-22,7,2014,1,27,2,22,21,0,0.8,22,16,72,16.1,WNW,7.4,N/A,N/A,N/A,Scattered Clouds,37
1/7/2014,23,7/1/2014-23,7,2014,1,27,2,21,21,0,0.8,21,15,68,16.1,West,9.3,N/A,N/A,N/A,Scattered Clouds,38
2/7/2014,0,7/2/2014-0,7,2014,1,27,3,20,20,0,0.7,20,15,73,16.1,West,13,N/A,N/A,N/A,Mostly Cloudy,37
2/7/2014,1,7/2/2014-1,7,2014,1,27,3,20,20,0,0.7,20,15,75,16.1,West,9.3,N/A,N/A,N/A,Overcast,37
2/7/2014,2,7/2/2014-2,7,2014,1,27,3,19,19,0,0.6,19,15,78,16.1,West,14.8,N/A,N/A,N/A,Overcast,36
2/7/2014,3,7/2/2014-3,7,2014,1,27,3,19,19,0,0.6,19,15,76,16.1,West,14.8,N/A,N/A,N/A,Overcast,42
2/7/2014,4,7/2/2014-4,7,2014,1,27,3,18,18,0,0.6,18,14,77,16.1,West,14.8,N/A,N/A,N/A,Overcast,78
2/7/2014,5,7/2/2014-5,7,2014,1,27,3,18,18,0,0.5,18,14,79,16.1,WNW,13,N/A,N/A,N/A,Overcast,104
2/7/2014,6,7/2/2014-6,7,2014,1,27,3,17,17,0,0.5,17,14,82,16.1,West,16.7,N/A,N/A,N/A,Mostly Cloudy,126
2/7/2014,7,7/2/2014-7,7,2014,1,27,3,17,17,0,0.5,17,14,80,16.1,WNW,13,N/A,N/A,N/A,Overcast,162
2/7/2014,8,7/2/2014-8,7,2014,1,27,3,17,17,0,0.5,18,14,79,16.1,NW,20.4,25.9,N/A,N/A,Overcast,238
2/7/2014,9,7/2/2014-9,7,2014,1,27,3,17,18,0,0.6,19,13,73,16.1,WNW,18.5,25.9,N/A,N/A,Overcast,293
2/7/2014,10,7/2/2014-10,7,2014,1,27,3,18,18,0,0.6,18,13,71,16.1,WNW,22.2,29.6,N/A,N/A,Overcast,275
2/7/2014,11,7/2/2014-11,7,2014,1,27,3,18,18,0,0.6,18,13,71,16.1,NW,20.4,27.8,N/A,N/A,Overcast,285
2/7/2014,12,7/2/2014-12,7,2014,1,27,3,18,18,0,0.6,19,13,71,16.1,West,14.8,N/A,N/A,N/A,Overcast,311
2/7/2014,13,7/2/2014-13,7,2014,1,27,3,18,19,0,0.6,19,14,73,16.1,West,14.8,N/A,N/A,N/A,Overcast,302
2/7/2014,14,7/2/2014-14,7,2014,1,27,3,19,18,0,0.6,19,14,78,16.1,West,13,N/A,N/A,N/A,Overcast,321
2/7/2014,15,7/2/2014-15,7,2014,1,27,3,18,18,0,0.5,18,15,85,16.1,West,9.3,N/A,N/A,N/A,Overcast,307
2/7/2014,16,7/2/2014-16,7,2014,1,27,3,17,17,0,0.5,17,15,88,11.3,West,11.1,N/A,N/A,N/A,Overcast,318
2/7/2014,17,7/2/2014-17,7,2014,1,27,3,17,17,0,0.5,17,16,94,16.1,West,9.3,N/A,N/A,N/A,Overcast,293
2/7/2014,18,7/2/2014-18,7,2014,1,27,3,17,17,0,0.5,17,14,84,16.1,NW,18.5,N/A,N/A,N/A,Mostly Cloudy,274
2/7/2014,19,7/2/2014-19,7,2014,1,27,3,17,17,0,0.5,17,15,88,16.1,West,7.4,N/A,N/A,N/A,Overcast,268
2/7/2014,20,7/2/2014-20,7,2014,1,27,3,16,16,0,0.4,16,15,94,16.1,WNW,5.6,N/A,0.3,N/A,Overcast,242
2/7/2014,21,7/2/2014-21,7,2014,1,27,3,16,16,0,0.4,16,15,94,16.1,West,7.4,N/A,N/A,N/A,Overcast,95
2/7/2014,22,7/2/2014-22,7,2014,1,27,3,15,15,0,0.3,15,14,94,16.1,West,5.6,N/A,N/A,N/A,Scattered Clouds,38
2/7/2014,23,7/2/2014-23,7,2014,1,27,3,15,15,0,0.3,15,14,96,16.1,West,9.3,N/A,N/A,N/A,Overcast,37
3/7/2014,0,7/3/2014-0,7,2014,1,27,4,15,15,0,0.3,15,14,96,16.1,WNW,7.4,N/A,N/A,N/A,Overcast,37
3/7/2014,1,7/3/2014-1,7,2014,1,27,4,14,15,0,0.3,15,14,96,16.1,West,7.4,N/A,N/A,N/A,Mostly Cloudy,37
3/7/2014,2,7/3/2014-2,7,2014,1,27,4,15,15,0,0.3,15,14,94,16.1,WNW,9.3,N/A,N/A,N/A,Overcast,37
3/7/2014,3,7/3/2014-3,7,2014,1,27,4,15,15,0,0.4,16,14,92,16.1,WNW,5.6,N/A,N/A,N/A,Overcast,36
3/7/2014,4,7/3/2014-4,7,2014,1,27,4,14,14,0,0.3,14,14,98,16.1,West,9.3,N/A,N/A,N/A,Scattered Clouds,61
3/7/2014,5,7/3/2014-5,7,2014,1,27,4,14,13,0,0.2,14,13,98,16.1,West,7.4,N/A,N/A,N/A,Clear,89
3/7/2014,6,7/3/2014-6,7,2014,1,27,4,14,14,0,0.3,15,14,96,16.1,West,5.6,N/A,N/A,N/A,Clear,96
3/7/2014,7,7/3/2014-7,7,2014,1,27,4,16,17,0,0.5,17,15,88,16.1,WNW,5.6,N/A,N/A,N/A,Clear,153
3/7/2014,8,7/3/2014-8,7,2014,1,27,4,18,19,0,0.6,19,16,83,16.1,NW,9.3,N/A,N/A,N/A,Clear,304
3/7/2014,9,7/3/2014-9,7,2014,1,27,4,20,21,0,0.8,21,16,73,16.1,NW,13,N/A,N/A,N/A,Clear,314
3/7/2014,10,7/3/2014-10,7,2014,1,27,4,22,22,0,0.9,23,13,57,16.1,NW,11.1,N/A,N/A,N/A,Clear,346
3/7/2014,11,7/3/2014-11,7,2014,1,27,4,23,23,0,0.9,23,12,50,16.1,NNW,7.4,N/A,N/A,N/A,Clear,322
3/7/2014,12,7/3/2014-12,7,2014,1,27,4,23,23,0,1,24,12,48,16.1,NW,11.1,N/A,N/A,N/A,Mostly Cloudy,327
3/7/2014,13,7/3/2014-13,7,2014,1,27,4,24,24,0,1,24,12,47,16.1,NW,11.1,N/A,N/A,N/A,Scattered Clouds,339
3/7/2014,14,7/3/2014-14,7,2014,1,27,4,24,24,0,1,25,12,46,16.1,NNW,9.3,N/A,N/A,N/A,Mostly Cloudy,355
3/7/2014,15,7/3/2014-15,7,2014,1,27,4,26,26,0,1.1,26,11,41,16.1,North,5.6,N/A,N/A,N/A,Scattered Clouds,348
3/7/2014,16,7/3/2014-16,7,2014,1,27,4,24,24,0,1,25,11,44,16.1,North,5.6,N/A,N/A,N/A,Scattered Clouds,357
3/7/2014,17,7/3/2014-17,7,2014,1,27,4,25,24,0,1,25,12,45,16.1,North,5.6,N/A,N/A,N/A,Scattered Clouds,348
3/7/2014,18,7/3/2014-18,7,2014,1,27,4,24,24,0,1,24,12,47,16.1,Calm,Calm,N/A,N/A,N/A,Mostly Cloudy,345
3/7/2014,19,7/3/2014-19,7,2014,1,27,4,24,23,0,0.9,24,14,56,16.1,Calm,Calm,N/A,N/A,N/A,Scattered Clouds,320
3/7/2014,20,7/3/2014-20,7,2014,1,27,4,21,20,0,0.7,21,16,80,16.1,Calm,Calm,N/A,N/A,N/A,Clear,231
3/7/2014,21,7/3/2014-21,7,2014,1,27,4,19,18,0,0.6,18,17,91,16.1,Calm,Calm,N/A,N/A,N/A,Mostly Cloudy,91
3/7/2014,22,7/3/2014-22,7,2014,1,27,4,19,19,0,0.6,19,16,86,16.1,Calm,Calm,N/A,N/A,N/A,Scattered Clouds,37
3/7/2014,23,7/3/2014-23,7,2014,1,27,4,18,18,0,0.6,18,16,90,16.1,Calm,Calm,N/A,N/A,N/A,Mostly Cloudy,38
4/7/2014,0,7/4/2014-0,7,2014,1,27,5,17,17,0,0.5,17,15,90,16.1,Calm,Calm,N/A,N/A,N/A,Scattered Clouds,37
